Spotify Rank,song_name,song_artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
217,Despacito (Featuring Daddy Yankee),Luis Fonsi,0.8683,0.8016,0.7997,0.0657,0.3333,0.0000,0.0697,0.7652,0.3962
218,Bamboleo,Gipsy Kings,0.8267,0.4158,0.5197,0.2593,0.3384,0.7934,0.0352,0.8303,0.3720
219,Pedro Navaja,Rubén Blades,0.5491,0.7144,0.7614,0.0298,0.0049,0.2989,0.3314,0.7724,0.5128
220,Gasolina,Daddy Yankee,0.9392,0.7214,0.6494,0.0965,0.4237,0.0000,0.0321,0.9807,0.4251
221,Mambo No 5,Pérez Prado,0.3526,0.7515,0.6430,0.0525,0.0702,0.0007,0.2021,0.9004,0.6459
222,De Música Ligera,Soda Stereo,0.5289,0.5260,0.8031,0.0275,0.3193,0.0000,0.1078,0.4370,0.3715
223,Macarena,Los Del Rio,0.7893,0.6312,0.8290,0.1222,0.0487,0.0032,0.0246,0.6738,0.4041
224,La Bamba,Los Lobos,0.7579,0.8357,0.8187,0.0373,0.0857,0.0000,0.0263,0.9106,0.5899
225,Querida,Juan Gabriel,0.6565,0.8467,0.7939,0.0451,0.1998,0.0000,0.0712,0.8283,0.6606
226,Maria Maria - Radio Mix,Santana,0.4306,0.9549,0.8676,0.0506,0.0041,0.0000,0.0457,0.9482,0.7347
227,La ingrata,Café Tacvba,0.5664,0.7304,0.7510,0.0679,0.1124,0.0027,0.2585,0.7907,0.4408
228,Corazón partio,Alejandro Sanz,0.5623,0.3306,0.5216,0.2869,0.6546,0.0000,0.2298,0.4441,0.7040
230,Livin' la Vida Loca,Ricky Martin,0.7163,0.4078,0.6441,0.0389,0.7038,0.0000,0.0965,0.8567,0.5216
231,Rebelión,Joe Arroyo,0.6687,0.5040,0.6364,0.0527,0.4930,0.0000,0.1427,0.9289,0.3671
232,La Maza,Silvio Rodríguez,0.4954,0.6793,0.8393,0.0346,0.4237,0.0000,0.1221,0.6687,0.3954
233,Amor Eterno,Rocío Dúrcal,0.5137,0.4228,0.6091,0.0353,0.8333,0.0092,0.0886,0.7124,0.3417
234,Besame Mucho,Consuelo Velázquez,0.6211,0.4889,0.6260,0.0535,0.2600,0.0000,0.0602,0.9126,0.5995
235,Mais Que Nada,Sergio Mendes & Brasil '66,0.6687,0.1232,0.4849,0.0527,0.8916,0.0008,0.1027,0.3679,0.5362
236,El Cantante,Héctor Lavoe,0.5502,0.9038,0.7957,0.0414,0.0102,0.0059,0.0772,0.9776,0.6695
237,Chan Chan,Buena Vista Social Club,0.7001,0.8056,0.7920,0.1006,0.5924,0.0000,0.0888,0.8801,0.5881
238,Amigo,Roberto Carlos,0.5836,0.6984,0.8323,0.0341,0.5673,0.0000,0.3847,0.7195,0.4080
239,The Girl From Ipanema - Stereo Version,Stan Getz,0.5522,0.5902,0.7809,0.0864,0.6014,0.0000,0.0828,0.5925,0.4161
240,Oye Mi Amor,Maná,0.6575,0.1432,0.5442,0.0555,0.8143,0.0000,0.0801,0.2683,0.4919
241,Latinoamérica,Calle 13,0.5775,0.3006,0.6176,0.0550,0.9116,0.5757,0.1150,0.4380,0.4884
242,"Soy un Truhán, Soy un Señor",Julio Iglesias,0.3951,0.2625,0.7909,0.0419,0.8564,0.0000,0.2134,0.4533,0.3315
243,Mediterraneo,Joan Manuel Serrat,0.3414,0.5501,0.8166,0.0533,0.3875,0.0000,0.2944,0.8648,0.7557
244,Gracias a la Vida,Violeta Parra,0.5208,0.8306,0.7460,0.0416,0.5502,0.0000,0.3180,0.9797,0.6141
245,La Cumparsita,Gerardo Matos Rodriguez,0.4438,0.8056,0.8062,0.0663,0.0026,0.0001,0.0752,0.5732,0.4674
246,Paloma negra,Lola Beltrán,0.4022,0.7856,0.7335,0.0579,0.3293,0.0050,0.0525,0.6565,0.3975
247,El Rey,José Alfredo Jimenez,0.7447,0.8206,0.7487,0.0525,0.0004,0.0574,0.0896,0.8730,0.5595
248,Feliz Navidad,José Feliciano,0.6049,0.5541,0.6102,0.0452,0.0291,0.0000,0.0674,0.9787,0.4863
249,All Along the Watchtower,Jimi Hendrix,0.4174,0.9028,0.6733,0.4304,0.0486,0.1314,0.4042,0.4289,0.3703
250,My Generation - Stereo Version,The Who,0.3911,0.6072,0.7699,0.0277,0.0112,0.0000,0.0791,0.5407,0.6075
251,(I Can't Get No) Satisfaction,The Rolling Stones,0.5542,0.5801,0.6283,0.0311,0.2309,0.0088,0.0472,0.5132,0.4532
252,"Hello, I Love You",The Doors,0.5805,0.9399,0.8011,0.0859,0.4950,0.0000,0.0908,0.9787,0.5669
253,Whole Lotta Love,Led Zeppelin,0.5572,0.8547,0.8128,0.0383,0.6637,0.0000,0.1037,0.9807,0.6571
254,Hey Jude - Remastered 2015,The Beatles,0.6272,0.6032,0.7258,0.0363,0.7179,0.0000,0.0628,0.9736,0.5259
255,White Room,Cream,0.5167,0.8938,0.7311,0.0363,0.0010,0.0001,0.1950,0.9492,0.5887
256,You Really Got Me - Mono Mix,The Kinks,0.6616,0.5190,0.7088,0.0528,0.4076,0.0210,0.0924,0.8354,0.4081
257,Surfin' U.S.A. - Remastered,The Beach Boys,0.6484,0.6633,0.7745,0.0397,0.2018,0.0081,0.1447,0.6738,0.5479
258,"Oh, Pretty Woman",Roy Orbison,0.4448,0.7375,0.6620,0.1222,0.2741,0.2808,0.2226,0.5417,0.6023
259,Back In The U.S.S.R. - 2018 Mix,The Beatles,0.2989,0.5841,0.7948,0.0367,0.0004,0.2187,0.0910,0.2317,0.4837
260,For What It's Worth,Buffalo Springfield,0.6312,0.7094,0.7174,0.0676,0.1024,0.0000,0.0880,0.9634,0.5051
261,Fortunate Son,Creedence Clearwater Revival,0.7447,0.5200,0.8076,0.0394,0.2560,0.0000,0.0975,0.6992,0.4888
262,Born To Be Wild - Single Version,Steppenwolf,0.4174,0.5902,0.6565,0.0745,0.2560,0.0326,0.1703,0.6636,0.3542
263,House Of The Rising Sun,The Animals,0.7133,0.5280,0.6291,0.0380,0.2209,0.3511,0.1324,0.7419,0.4848
264,Louie Louie,The Kingsmen,0.5400,0.9058,0.8301,0.0801,0.0088,0.5797,0.0604,0.4939,0.4494
265,I Heard It Through The Grapevine - Single Version (Mono),Marvin Gaye,0.5593,0.6162,0.7182,0.0368,0.3534,0.0000,0.0402,0.6778,0.4640
266,Crimson And Clover - Single Version,Tommy James & The Shondells,0.4894,0.7214,0.7913,0.0340,0.7319,0.0000,0.1826,0.5711,0.3931
267,Evil Ways,Santana,0.4569,0.3637,0.6354,0.0463,0.4709,0.0000,0.1909,0.3028,0.6364
268,Purple Haze,Jimi Hendrix,0.4580,0.8186,0.7594,0.0467,0.1355,0.0000,0.0421,0.7673,0.5137
269,California Dreamin' - Single Version,The Mamas & The Papas,0.4975,0.8016,0.7170,0.0384,0.2711,0.0000,0.0570,0.9868,0.6607
270,Like a Rolling Stone,Bob Dylan,0.4184,0.7254,0.8173,0.0344,0.3705,0.0000,0.0816,0.4472,0.5143
271,Suite: Judy Blue Eyes - Remastered,"Crosby, Stills & Nash",0.5441,0.7164,0.7435,0.0404,0.0193,0.0000,0.2401,0.4593,0.5071
272,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,0.4417,0.3747,0.6174,0.0302,0.1657,0.0000,0.2903,0.4980,0.4432
273,I Saw Her Standing There - Remastered 2009,The Beatles,0.8267,0.5140,0.7441,0.0360,0.7701,0.9519,0.0810,0.9268,0.5647
274,Light My Fire,The Doors,0.5633,0.1603,0.6152,0.0316,0.5070,0.0000,0.2760,0.5976,0.5222
275,Pinball Wizard,The Who,0.2553,0.5070,0.6302,0.0470,0.0021,0.0006,0.3221,0.8293,0.8109
276,The Sounds of Silence,Simon & Garfunkel,0.5400,0.6383,0.7840,0.0362,0.2028,0.0000,0.0636,0.9522,0.6465
277,Green Onions,Booker T. & the M.G.'s,0.6930,0.4809,0.6487,0.0408,0.4769,0.0001,0.1098,0.7967,0.4749
278,Sweet Caroline - Single Version,Neil Diamond,0.6069,0.7044,0.7484,0.2582,0.7169,0.0000,0.5231,0.9654,0.7141
279,Good Lovin' - Single Version,The Young Rascals,0.7082,0.6413,0.7733,0.0307,0.1305,0.0002,0.0505,0.7398,0.4983
280,The Twist,Chubby Checker,0.2746,0.5531,0.7247,0.0502,0.0442,0.0096,0.0913,0.4400,0.3581
281,Sunshine Of Your Love,Cream,0.4620,0.5140,0.7195,0.0563,0.4639,0.0004,0.2637,0.6677,0.5711
282,Hit the Road Jack,Ray Charles,0.4965,0.7154,0.8232,0.0506,0.3875,0.0000,0.3078,0.8801,0.5395
283,Proud Mary,Creedence Clearwater Revival,0.3688,0.6072,0.7181,0.1328,0.4528,0.0000,0.2462,0.6077,0.3301
284,Dazed And Confused,Led Zeppelin,0.5583,0.9549,0.8902,0.0865,0.5000,0.0000,0.0795,0.6961,0.5648
285,Summertime Blues,Blue Cheer,0.3647,0.7575,0.7914,0.0430,0.7952,0.0125,0.1396,0.3465,0.3461
286,I Want To Hold Your Hand - Remastered 2015,The Beatles,0.4286,0.6813,0.7190,0.0422,0.0594,0.0002,0.0800,0.5681,0.4559
287,Runaround Sue,Dion,0.6079,0.8978,0.7804,0.0507,0.0472,0.7292,0.0577,0.6870,0.5669
288,All Day and All of the Night - 2014 Remastered Version,The Kinks,0.5137,0.8477,0.8124,0.0437,0.0754,0.2377,0.3703,0.5752,0.4048
289,River Deep - Mountain High,Ike & Tina Turner,0.5106,0.5781,0.7302,0.0329,0.4096,0.0000,0.3180,0.6646,0.5464
290,Summer in the City - Remastered,The Lovin' Spoonful,0.5350,0.5140,0.6656,0.1413,0.0253,0.0897,0.0632,0.4472,0.5071
291,Jumpin' Jack Flash - Mono / Remastered,The Rolling Stones,0.5005,0.6663,0.7193,0.0373,0.2299,0.0001,0.0369,0.7104,0.5812
292,Foxey Lady,Jimi Hendrix,0.5593,0.7425,0.7634,0.0482,0.2189,0.0000,0.3365,0.7632,0.5719
293,Somebody to Love,Jefferson Airplane,0.5117,0.8367,0.7777,0.1073,0.0103,0.0773,0.2914,0.7764,0.6589
294,Time Has Come Today,The Chambers Brothers,0.4012,0.4729,0.7706,0.0367,0.3273,0.0001,0.1006,0.3913,0.5507
295,Heart Full of Soul,The Yardbirds,0.3506,0.7505,0.7967,0.1095,0.0002,0.0119,0.2667,0.6778,0.6811
296,Do You Believe in Magic?,The Lovin' Spoonful,0.3364,0.1783,0.6676,0.0346,0.8825,0.0000,0.0797,0.3201,0.3984
297,"Paint It, Black - Mono",The Rolling Stones,0.1976,0.4829,0.8370,0.0319,0.4669,0.4985,0.0592,0.1758,0.3496
298,Good Vibrations - Remastered,The Beach Boys,0.3029,0.4428,0.6480,0.0368,0.0751,0.0001,0.1703,0.4411,0.5759
299,Psychotic Reaction,Count Five,0.6484,0.6513,0.5895,0.0549,0.1426,0.2808,0.0238,0.8140,0.4609
300,Yesterday - Remastered 2009,The Beatles,0.5724,0.9539,0.7995,0.0418,0.0548,0.0000,0.0541,0.9014,0.5129
301,Nights In White Satin - Single Version / Mono Mix,The Moody Blues,0.6383,0.5190,0.6882,0.0561,0.2259,0.0000,0.0887,0.5102,0.5940
302,Space Oddity - 2015 Remastered Version,David Bowie,0.5299,0.4018,0.7567,0.0324,0.7811,0.0000,0.4319,0.6860,0.2924
303,Magic Carpet Ride,Steppenwolf,0.6494,0.7745,0.8141,0.0295,0.0545,0.0000,0.0373,0.9573,0.3705
304,Needles and Pins - Mono,The Searchers,0.3546,0.2925,0.7252,0.0274,0.7610,0.0000,0.0955,0.1646,0.3990
305,The Weight - Remastered,The Band,0.4124,0.8347,0.7321,0.2210,0.0737,0.0002,0.2360,0.7215,0.5009
306,Bring It On Home to Me,Sam Cooke,0.5653,0.6864,0.8493,0.0307,0.8032,0.0000,0.8246,0.9004,0.5450
307,Bad Moon Rising,Creedence Clearwater Revival,0.6008,0.8046,0.8245,0.0339,0.1054,0.0000,0.0370,0.9776,0.6147
308,Crying,Roy Orbison,0.3941,0.3957,0.7625,0.0353,0.8906,0.0000,0.0737,0.5945,0.7092
309,Revolution - Remastered,The Beatles,0.5694,0.7685,0.7968,0.0644,0.3825,0.0301,0.1611,0.9817,0.4933
310,Shop Around,The Miracles,0.3556,0.2274,0.5327,0.0326,0.2861,0.0012,0.1150,0.0334,0.4315
311,I Fought The Law,The Bobby Fuller Four,0.3820,0.9168,0.8814,0.0511,0.2610,0.0000,0.0647,0.9268,0.3117
312,The Times They Are A-Changin',Bob Dylan,0.4083,0.7094,0.7286,0.0940,0.0749,0.4955,0.1242,0.6646,0.4010
313,Honky Tonk Women,The Rolling Stones,0.4975,0.5831,0.6890,0.0400,0.1827,0.0000,0.4062,0.9217,0.6214
314,The End - Remastered,The Doors,0.6424,0.6302,0.7556,0.0329,0.4488,0.0391,0.1632,0.4970,0.4896
315,She Loves You - Mono / Remastered,The Beatles,0.4306,0.9038,0.8417,0.0778,0.4066,0.0128,0.1088,0.7815,0.4488
316,Heartbreaker,Led Zeppelin,0.4752,0.6473,0.6159,0.0335,0.5974,0.0000,0.3365,0.9573,0.6103
317,Brown Eyed Girl,Van Morrison,0.5583,0.2925,0.6509,0.0289,0.4880,0.0003,0.0774,0.3272,0.4407
318,Gimme Shelter,The Rolling Stones,0.7133,0.7735,0.7223,0.0296,0.0357,0.0050,0.0729,0.9878,0.5846
319,Touch Me,The Doors,0.3951,0.6252,0.7671,0.0571,0.3614,0.0000,0.0568,0.5224,0.5957
320,Surf City - Remastered 1990 / Stereo Remix,Jan & Dean,0.4620,0.4699,0.7237,0.0312,0.5151,0.0000,0.4442,0.6494,0.4966
321,White Rabbit,Jefferson Airplane,0.7143,0.5150,0.7292,0.0358,0.3665,0.0000,0.3878,0.8161,0.4623
322,Green River,Creedence Clearwater Revival,0.5927,0.6763,0.6815,0.0501,0.0177,0.7342,0.1211,0.4817,0.4511
323,I Get Around (Mono) - Mono,The Beach Boys,0.3425,0.6683,0.7466,0.0447,0.3886,0.0000,0.1027,0.5701,0.5245
324,Mr. Tambourine Man,The Byrds,0.5775,0.7545,0.7142,0.0329,0.0155,0.0133,0.1775,0.7195,0.5281
325,With A Little Help From My Friends - Remastered 2009,The Beatles,0.3850,0.0984,0.4510,0.0541,0.9177,0.0000,0.0509,0.4472,0.7217
326,Hush - 2014 Remastered Version,Deep Purple,0.3455,0.4158,0.7235,0.0282,0.1847,0.0001,0.0829,0.5071,0.4246
327,For Your Love,The Yardbirds,0.5572,0.9299,0.8179,0.0866,0.0382,0.0000,0.1273,0.6535,0.5324
328,Street Fighting Man,The Rolling Stones,0.6545,0.8136,0.7939,0.0461,0.5301,0.0079,0.1714,0.7226,0.5339
329,Blowin' In the Wind,Bob Dylan,0.6089,0.5962,0.7618,0.0780,0.3966,0.0000,0.4513,0.5112,0.5289
330,In My Room - Remastered,The Beach Boys,0.4265,0.6643,0.6966,0.0707,0.7239,0.0024,0.0761,0.5833,0.8319
331,I'm A Man,The Spencer Davis Group,0.4265,0.5801,0.7870,0.0303,0.2661,0.0136,0.0886,0.4096,0.5363
332,Gloria - Stereo Version,Them,0.4438,0.7545,0.7864,0.0405,0.2118,0.0000,0.1160,0.4421,0.5107
333,Itchycoo Park,Small Faces,0.3222,0.3026,0.5748,0.0321,0.6667,0.0002,0.1047,0.2297,0.7191
334,Wild Thing,The Troggs,0.3597,0.7615,0.8044,0.1039,0.0003,0.0141,0.1826,0.6961,0.6818
335,Care Of Cell 44,The Zombies,0.5623,0.6944,0.7512,0.0453,0.1014,0.0000,0.1150,0.6118,0.5259
336,See Emily Play - 2016 Remastered Version,Pink Floyd,0.3455,0.7144,0.7625,0.0429,0.3554,0.0000,0.3067,0.4187,0.6091
337,Alone Again Or - 2015 Remastered Version,Love,0.6890,0.5070,0.8138,0.0357,0.0588,0.0000,0.0661,0.8679,0.5095
338,Psychotic Reaction - Rarities Version,Count Five,0.5127,0.9489,0.8213,0.1116,0.7299,0.0000,0.0815,0.9492,0.5373
339,Slip Inside This House - Stereo LP Version,The 13th Floor Elevators,0.3333,0.8066,0.6652,0.0633,0.0567,0.2106,0.3529,0.6291,0.5886
340,I Had Too Much To Dream (Last Night),The Electric Prunes,0.6586,0.7986,0.7593,0.0575,0.4428,0.0007,0.1293,0.4715,0.4566
341,96 Tears,? & The Mysterians,0.5339,0.8717,0.7449,0.0376,0.0230,0.1555,0.4185,0.1087,0.4982
342,Have Love Will Travel,The Sonics,0.6910,0.6212,0.7215,0.0479,0.0251,0.8546,0.1457,0.8750,0.5196
343,Kick out the Jams,MC5,0.3688,0.7685,0.7007,0.0804,0.2108,0.1364,0.5047,0.3760,0.5390
344,I Hate You,The Monks,0.4661,0.9559,0.7951,0.0518,0.1114,0.5416,0.9651,0.7378,0.6606
345,I Wanna Be Your Dog,The Stooges,0.6231,0.1282,0.5917,0.0304,0.4699,0.0000,0.1057,0.2530,0.3787
346,I'm Waiting For The Man - Album Version (Stereo),The Velvet Underground,0.6383,0.4489,0.6325,0.0268,0.2199,0.0000,0.0526,0.6331,0.3482
347,Eight Miles High,The Byrds,0.4195,0.1603,0.4076,0.0338,0.8865,0.0002,0.1088,0.4299,0.6577
348,Wipe Out,The Surfaris,0.6272,0.2194,0.6177,0.0709,0.7851,0.0000,0.1160,0.4299,0.3102
349,More Than Words,Extreme,0.5866,0.5080,0.7257,0.0287,0.0058,0.0005,0.0478,0.6189,0.6072
350,Free Fallin',Tom Petty,0.7204,0.2915,0.5760,0.0393,0.3143,0.0000,0.1232,0.1972,0.4290
351,Landslide,Fleetwood Mac,0.6677,0.6783,0.7580,0.0333,0.1576,0.0000,0.0692,0.6575,0.4382
352,Lean on Me,Bill Withers,0.4813,0.3216,0.6959,0.0301,0.3685,0.0006,0.1016,0.3933,0.3859
353,Hotel California - Remastered,Eagles,0.6089,0.5741,0.7584,0.0319,0.5813,0.0000,0.2103,0.8130,0.6106
354,Fast Car,Tracy Chapman,0.7042,0.2815,0.5801,0.0313,0.6837,0.0268,0.0675,0.4522,0.3783
355,You're So Vain,Carly Simon,0.6930,0.2474,0.7004,0.0462,0.5803,0.0000,0.0548,0.6311,0.4787
356,Dust in the Wind,Kansas,0.5826,0.1873,0.4959,0.1019,0.8444,0.0000,0.2226,0.3394,0.3197
357,Ooh La La,Faces,0.6282,0.4459,0.6026,0.0369,0.5914,0.0300,0.0634,0.8821,0.3656
358,You've Got A Friend,James Taylor,0.5481,0.4589,0.7022,0.0316,0.1898,0.0275,0.0903,0.8161,0.7064
359,Redemption Song,Bob Marley & The Wailers,0.6170,0.3677,0.6302,0.0312,0.7651,0.0000,0.3324,0.6280,0.3730
360,Crazy Love,Van Morrison,0.6099,0.5220,0.7369,0.0303,0.3875,0.0000,0.0853,0.3659,0.5639
361,I'm on Fire,Bruce Springsteen,0.4519,0.2384,0.6151,0.0336,0.5532,0.0000,0.0603,0.3028,0.7821
362,Heart Of Gold,Neil Young,0.6727,0.5531,0.7693,0.0281,0.7460,0.0098,0.0748,0.2917,0.4643
363,Wildflowers - Remastered,Dolly Parton,0.2837,0.3436,0.6490,0.0311,0.7179,0.0064,0.1252,0.2358,0.7063
364,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,0.5451,0.7044,0.7401,0.0353,0.0797,0.0000,0.0777,0.5925,0.4992
365,In The Air Tonight - 2015 Remastered,Phil Collins,0.6626,0.5060,0.5350,0.0569,0.6888,0.0155,0.1478,0.8445,0.5083
366,Wicked Game - Remastered,Chris Isaak,0.6829,0.5370,0.6888,0.0386,0.5683,0.0000,0.1232,0.8222,0.4563
367,Hallelujah,Leonard Cohen,0.4488,0.4028,0.7541,0.0342,0.6335,0.0000,0.1027,0.4167,0.5920
368,My Sweet Lord,George Harrison,0.6130,0.5741,0.6996,0.0401,0.5612,0.1133,0.0590,0.5518,0.5342
369,A Horse with No Name,America,0.6342,0.8166,0.6982,0.1382,0.2380,0.0000,0.0955,0.8110,0.4347
370,Jolene,Dolly Parton,0.7943,0.4589,0.7019,0.0323,0.7661,0.0000,0.0590,0.9461,0.4414
371,Let It Be - Remastered 2009,The Beatles,0.4590,0.4639,0.6891,0.0458,0.3032,0.0001,0.1447,0.6687,0.3846
372,Maggie May,Rod Stewart,0.6109,0.2515,0.6534,0.0358,0.6827,0.0001,0.1396,0.1819,0.5061
373,Me and Julio Down by the Schoolyard,Paul Simon,0.4620,0.2595,0.5782,0.0582,0.8544,0.1665,0.1344,0.4990,0.3397
374,Where You Lead,Carole King,0.6697,0.5180,0.7114,0.0339,0.6235,0.0000,0.0866,0.7886,0.5252
375,Me and Bobby McGee,Janis Joplin,0.5096,0.2645,0.5664,0.0354,0.9468,0.0451,0.0777,0.5305,0.3221
376,If You Could Read My Mind,Gordon Lightfoot,0.5086,0.3998,0.6213,0.0312,0.8594,0.0004,0.3303,0.4421,0.5249
377,Pink Moon,Nick Drake,0.7224,0.2575,0.5992,0.0408,0.8805,0.0061,0.0880,0.5691,0.4077
378,Walkin' Back to Georgia,Jim Croce,0.2604,0.4118,0.6686,0.0305,0.3624,0.0001,0.0608,0.8720,0.6278
379,Going To California,Led Zeppelin,0.4894,0.5030,0.7279,0.0362,0.3554,0.0003,0.1078,0.6077,0.6267
380,"My My, Hey Hey (Out of the Blue)",Neil Young,0.4701,0.3276,0.7376,0.0433,0.9086,0.0000,0.1273,0.7967,0.2924
381,I Walk the Line,Johnny Cash,0.8835,0.3156,0.6035,0.0463,0.4066,0.0126,0.0759,0.5793,0.4933
382,Across The Universe - Remastered 2009,The Beatles,0.4265,0.6613,0.6354,0.0460,0.4157,0.0000,0.0875,0.5630,0.4167
383,Wild World,Yusuf / Cat Stevens,0.5542,0.2565,0.6545,0.0268,0.9106,0.1836,0.0847,0.1717,0.3126
384,California,Joni Mitchell,0.4772,0.4940,0.7028,0.0332,0.3886,0.0947,0.6216,0.3791,0.3271
385,"Dreams (Sessions, Roughs & Outtakes) - 2004 Remastered Edition",Fleetwood Mac,0.7214,0.1663,0.4144,0.9469,0.5914,0.0000,0.1498,0.3821,0.3988
386,Tangled up in Blue,Bob Dylan,0.5826,0.4318,0.6227,0.0334,0.2339,0.0014,0.0650,0.3537,0.5453
387,Imagine - Remastered 2010,John Lennon,0.5805,0.4288,0.7456,0.0312,0.5994,0.0001,0.0749,0.3669,0.5740
388,Maybe I’m Amazed - Remastered 2011,Paul McCartney,0.4478,0.3837,0.5980,0.0440,0.6416,0.0001,0.0441,0.2195,0.5088
389,Tom's Diner,Suzanne Vega,0.6758,0.2655,0.5558,0.0385,0.9217,0.2849,0.1283,0.3547,0.5702
390,Easy,Commodores,0.4873,0.3917,0.6787,0.0332,0.3675,0.0453,0.1160,0.5285,0.5141
391,Up Where We Belong,Joe Cocker,0.8480,0.4960,0.6678,0.0427,0.1195,0.3581,0.1068,0.9797,0.5159
392,Life On Mars? - 2015 Remastered Version,David Bowie,0.8136,0.4879,0.7302,0.0853,0.5783,0.0611,0.0671,0.6341,0.3952
393,Personal Jesus - Acoustic Version,Depeche Mode,0.6322,0.1573,0.6371,0.0307,0.9568,0.0014,0.1037,0.3079,0.3528
394,Wuthering Heights,Kate Bush,0.7649,0.8767,0.7410,0.0385,0.3584,0.0000,0.2144,0.9695,0.4241
395,Stuck In The Middle With You - Remastered,Stealers Wheel,0.6008,0.2044,0.5989,0.0509,0.8996,0.0001,0.1109,0.3831,0.5789
396,Just The Two Of Us (feat. Bill Withers),"Grover Washington, Jr.",0.6008,0.4679,0.6840,0.0303,0.3514,0.0000,0.0831,0.6067,0.3128
397,(You Make Me Feel Like) A Natural Woman,Carole King,0.4802,0.0394,0.4104,0.0411,0.9518,0.0003,0.1027,0.1829,0.4928
398,Cecilia,Simon & Garfunkel,0.5147,0.5601,0.7564,0.0323,0.4960,0.0061,0.0975,0.3923,0.5056
399,Our House,"Crosby, Stills, Nash & Young",0.6403,0.5561,0.7095,0.0306,0.2912,0.0216,0.0687,0.6433,0.4333
400,And It Stoned Me,Van Morrison,0.7589,0.2454,0.6424,0.0407,0.6165,0.0001,0.0880,0.3130,0.5454
401,Famous Blue Raincoat,Leonard Cohen,0.6869,0.6222,0.7408,0.0320,0.3795,0.0010,0.3611,0.4787,0.4219
402,All Things Must Pass,George Harrison,0.4823,0.3176,0.6893,0.0323,0.7831,0.0000,0.0955,0.3161,0.5220
403,Stand By Me - Remastered,John Lennon,0.4154,0.5982,0.7497,0.0430,0.5522,0.0027,0.0832,0.2663,0.3155
404,"Baby, I Love Your Way",Peter Frampton,0.5907,0.6022,0.8030,0.0291,0.3695,0.0000,0.2144,0.3943,0.3054
405,Solsbury Hill,Peter Gabriel,0.6079,0.3627,0.5774,0.0393,0.3464,0.0003,0.2452,0.7622,0.5190
406,Boulder To Birmingham - Remastered,Emmylou Harris,0.3921,0.1933,0.6924,0.0329,0.8333,0.0015,0.1232,0.0876,0.5022
407,Something On Your Mind,Karen Dalton,0.7416,0.1603,0.6431,0.0325,0.7420,0.0004,0.0965,0.5081,0.3929
408,You're The Inspiration - 2006 Remastered Version,Chicago,0.3972,0.4018,0.7139,0.0570,0.2892,0.0000,0.2380,0.2317,0.5938
409,Ripple,Grateful Dead,0.3425,0.3396,0.6621,0.0360,0.5823,0.0032,0.1078,0.2002,0.3402
410,You Are So Beautiful,Joe Cocker,0.6596,0.8016,0.7788,0.0545,0.1235,0.0000,0.0734,0.7886,0.5520
411,Blue Bayou,Linda Ronstadt,0.5562,0.7224,0.6701,0.0301,0.2510,0.0138,0.1016,0.7276,0.4287
412,Bohemian Rhapsody - Remastered 2011,Queen,0.6657,0.9329,0.8165,0.1054,0.0553,0.0000,0.0370,0.9024,0.5974
413,Stairway To Heaven,Led Zeppelin,0.6616,0.6312,0.6799,0.0490,0.3002,0.0027,0.0531,0.5244,0.6451
415,London Calling - Remastered,The Clash,0.6059,0.7976,0.7924,0.0353,0.0426,0.0004,0.0624,0.6321,0.5099
416,Riders On The Storm,The Doors,0.3759,0.4038,0.8008,0.0271,0.6717,0.0045,0.0714,0.1555,0.3070
417,Rock And Roll All Nite,KISS,0.3110,0.4328,0.7115,0.0308,0.3896,0.0001,0.3293,0.2276,0.6640
418,Who Are You,The Who,0.6160,0.7465,0.7414,0.3762,0.0261,0.0000,0.0329,0.7571,0.5531
419,Changes - 2015 Remastered Version,David Bowie,0.5805,0.9138,0.8419,0.1403,0.0593,0.0017,0.1488,0.4289,0.4775
420,Who'll Stop The Rain,Creedence Clearwater Revival,0.7386,0.8186,0.7131,0.0778,0.1576,0.2859,0.1888,0.9217,0.5192
422,Wild Horses,The Rolling Stones,0.4954,0.3487,0.6065,0.0343,0.6787,0.0791,0.0776,0.6321,0.5132
425,Dream On,Aerosmith,0.7082,0.5020,0.6503,0.0295,0.0609,0.0338,0.3139,0.6870,0.4344
426,Roxanne - Remastered 2003,The Police,0.4802,0.9178,0.8569,0.0420,0.5843,0.2317,0.1950,0.9167,0.6277
427,Highway to Hell,AC/DC,0.4428,0.8647,0.7664,0.0961,0.3976,0.0315,0.2370,0.7612,0.3359
428,Bang a Gong (Get It On) - Remastered Version,T. Rex,0.3901,0.7836,0.8980,0.2476,0.0003,0.4714,0.0996,0.9167,0.7292
429,Smoke On the Water,Deep Purple,0.8166,0.4619,0.6441,0.0317,0.7831,0.0134,0.1427,0.7480,0.3827
430,Black Magic Woman,Santana,0.3252,0.6272,0.7251,0.0576,0.0893,0.0088,0.0605,0.1433,0.5483
431,Message In A Bottle - Remastered 2003,The Police,0.4620,0.6964,0.7129,0.0694,0.2922,0.0002,0.0763,0.5163,0.5867
432,Free Bird,Lynyrd Skynyrd,0.5572,0.8246,0.8123,0.0355,0.4498,0.0001,0.3642,0.7896,0.4726
